"Date","MMM","ABT","ANF","ADBE","AMD","A","APD","AKS","AA","AAPL","ADI","T","BHI","AVP","AZO","BAC","BAX","NVS","BK","CHK","CVX","CB","CIEN","CI","CINF","CSCO","C","CTXS","CLX","CME","EBAY","ECL","ETR","FAST","FDX","FHN","F","GME","GD","GS","HRB","HAL","HOG","HD","IR","INTC","IP","JCP","JNJ","KIM","KLAC","K","KBH","JNPR","JPM","NEM","NSC","NBL","NOC","NUE","OXY","PFE","PBI","PPL"
"13/02/2015",165.94,46.09,26.08,76.51,3.15,40.15,152.81,4.87,15.81,127.08,57.05,34.66,64.31,9.08,618.5,16.61,38.24,102.2,39.2,21.08,112.78,113.05,20.08,114.47,52.46,29.43,51.2,64.51,109,93.92,23.767,111.62,79.12,42.5,176.47,14.45,16.3,37.35,137.61,189,35.06,44.19,63.9,111.89,67.69,34.36,57.31,8.05,99.62,26.83,63.64,63.2,14.39,23.84,59.67,24.78,109.91,50.79,167.14,48.9,83.076,34.64,22.96,32.19
"17/02/2015",166.92,46.41,25.96,77.13,3.11,40.52,153.46,4.68,15.75,127.83,58.81,34.71,65.04,9.06,615.15,16.63,37.914,102.25,39.46,21.26,112.4,113.91,20.19,115.48,52.475,29.31,51.69,64.16,108.86,94.2,23.744,111.67,78.86,42.61,179.54,14.64,16.11,37.36,138.05,190.02,35.15,44.87,64.32,112,67.76,34.735,56.98,8.13,100.44,26.76,63.93,63.21,14.51,23.93,60.1,24.19,110.67,50.81,167.6,48.68,82.497,34.58,22.74,32.079
"18/02/2015",167.4,46.41,25.77,77.73,3.08,41.54,153.87,4.6,15.85,128.715,58.38,34.49,64.45,9.1,617.92,16.3,37.159,102.17,38.99,20.75,110.44,113.71,20.3,116.01,52.28,29.49,51.42,63.72,109.77,93.76,23.948,111.56,80.26,43.06,179.78,14.24,16.21,37.5,138.66,188.67,35.01,44.39,63.26,111.99,67.91,34.265,57.26,8.27,99.96,26.94,64.29,63.79,14.23,23.75,59.37,24.74,111.21,50.69,167.68,48.25,81.337,34.48,22.81,32.868
"19/02/2015",167.09,46.61,25.63,77.73,3.055,41.15,156.08,4.57,16,128.45,58.65,34.09,64.27,8.73,618.34,16.21,36.626,102.25,39.12,20.4,108.35,113.92,20.2,116.19,52.35,29.31,51.12,64.29,109.28,94.18,24.264,111.77,79.76,42.96,178.65,14.27,16.43,37.53,139.51,189.11,35,44.24,63.37,110.94,67.97,34.21,56.84,8.16,100.7,26.34,64.66,63.79,14.13,24,59.23,24.46,111.59,49.7,170.13,48.14,80.577,34.41,22.75,32.626
"20/02/2015",168.12,47.48,25.79,78.55,3.06,41.95,157.66,4.47,15.79,129.495,59.13,34.08,63.49,8.45,623.31,16.38,36.887,102.6,39.44,20.3,108.6,114.5,20.31,118.54,52.58,29.61,51.78,64.92,108.94,94.245,24.419,112.53,79.32,42.765,178.5,14.41,16.4,37.49,142.24,191.51,34.74,43.36,63.48,112.24,68.81,34.41,57.59,8.22,100.26,26.9,64.97,64.09,14.07,24.2,59.8,25.58,111.73,49.08,172.2,48.48,80.068,34.56,23,32.459
"23/02/2015",168.81,47.32,25.69,78.1,3.06,41.73,156.1,4.32,15.51,133,58.98,33.85,62.92,8.44,636.77,16.2,37.289,103,39.17,19.71,107.86,113.56,20.03,121.39,52.56,29.63,51.32,63.07,109.73,94.99,24.44,111.41,80.28,42.205,178.3,14.34,16.38,37.35,141.26,190.31,34.9,43.22,62.39,112.28,68.64,33.76,57.41,8.47,100.18,27.26,64.475,64.29,13.78,24.13,59.35,25.96,110.93,48.5,170.52,48,79.768,34.39,23.17,32.636
"24/02/2015",169.12,47.47,25.66,77.68,3.11,42.06,156.98,4.5,15.74,132.17,59.61,34.05,63.03,8.63,637.79,16.38,37.517,102.65,39.78,19.88,107.96,114.51,20.39,120.76,53.015,29.63,51.9,63.65,109.37,96.17,24.579,113,80.46,42.1,177.8,14.43,16.36,37.14,141.68,192.22,34.51,43.12,62.28,116.75,68.75,34.41,56.76,8.89,100.7,26.45,66.28,64.03,14.32,24.45,60.82,25.81,110.87,49.67,170.19,48.65,79.718,34.34,23.06,32.71
"25/02/2015",168.89,47.4,24.86,78.07,3.1,42.2,157.05,4.56,15,128.79,58.99,34.21,63.68,8.45,637.12,16.49,37.409,102.64,39.86,17.98,108.58,114.23,20.79,121.18,52.93,29.49,52.09,64.13,108.99,96.53,24.558,115.65,79.38,42.43,175.64,14.37,16.51,37.28,140.14,191.72,34.8,43.68,63.36,116.31,68.22,33.945,56.81,8.99,101.21,26.45,65.88,64.78,14.15,24.5,61.14,26.05,110.84,49.81,168.65,47.71,80.178,34.66,23.32,32.125
"26/02/2015",169.61,47.61,24.03,78.96,3.08,42.36,156.63,4.46,15.11,130.415,58.88,34.5,62.5,8.39,644.97,16.04,37.306,103,39.44,17.2,107.06,114.78,20.91,121.59,53.01,29.91,52.41,63.47,109.1,96.02,24.638,116.15,79.2,42.21,174.6,14.47,16.38,37.03,139.43,192.2,34.48,42.7,63.84,115.38,67.94,33.65,56.76,9.12,102.8,26.17,65.51,64.67,13.94,24.11,61.58,26.31,109.95,47.32,166.31,47.26,78.288,34.59,23.09,31.81
"27/02/2015",168.65,47.37,24.74,79.1,3.11,42.21,156.14,4.42,14.79,128.46,58.54,34.56,62.51,8.51,642.68,15.81,37.566,102.4,39.14,16.68,106.68,114.01,20.92,121.63,52.76,29.51,52.42,63.675,108.64,95.93,24.373,115.54,79.51,41.55,176.98,14.29,16.34,36.97,138.78,189.79,34.15,42.94,63.57,114.75,67.19,33.25,56.41,8.5,102.51,26.28,64.955,64.48,13.95,23.91,61.28,26.33,109.16,47.23,165.71,47.03,77.849,34.32,23.17,31.643
"02/03/2015",170.5,47.22,24.42,79.79,3.21,42.7,158.13,4.32,14.95,129.09,59.775,34.64,62.55,8.86,649.53,16.01,38.006,100.07,39.65,16.6,105.9,114.37,20.98,122.48,53.03,30.19,53.49,63.67,109.92,97.12,24.571,115.96,77.67,41.5,176.8,14.39,16.57,38.67,139.8,191.79,34.19,42.99,65.07,116.12,67.78,34.06,56.98,7.85,103.22,26.31,65.7,64.29,13.82,24.01,61.77,25.89,110.25,46.41,167.1,47.13,77.709,34.77,23.11,30.993
"03/03/2015",168.27,47.09,23.99,78.99,3.14,42.26,156.06,4.06,15.18,129.36,58.74,34.41,62.65,8.82,651.9,16.04,37.713,99.06,39.65,16.2,105.16,113.83,20.75,121.11,52.8,29.54,53.73,62.42,110.84,97.095,24.518,116.19,77.48,41.1,176.15,14.29,16.17,38.68,137.09,191.27,33.71,43.11,64.15,116.07,67.45,34.095,56.63,7.88,102.34,26.35,63.895,64.76,13.52,23.88,61.97,25.62,108.37,46.98,163.63,47.15,77.979,34.56,22.62,31.086
"04/03/2015",167.16,47.01,20.27,77.63,3.05,42,154.74,4.13,14.59,128.54,58.4,34,62.46,9.1,652.48,15.84,37.621,99.04,39.44,15.49,105.16,112.6,20.6,121.86,52.37,29.33,53.67,61.995,109.93,96.49,24.541,116.18,76.5,39.82,174.62,14.17,16.03,40.03,136.25,189.67,33.42,43.07,62.84,114.76,67,34.12,56.24,7.88,101.65,25.89,63.15,64.72,13.91,23.21,62.13,25.19,108.94,47.21,163.93,47.41,78.298,34.64,22.48,30.854
"05/03/2015",167.57,47.44,20.21,78.62,2.98,42.22,154.86,4.13,14.38,126.41,58.45,34,62.1,9.05,650.97,16,37.599,98.95,39.19,15.92,104.73,113.19,20.64,122.51,52.75,29.3,53.56,62.02,110.16,96.82,24.866,116.77,77.02,40.62,174.82,14.2,16.11,40,136.43,190.08,32.01,42.94,63,115.91,67.68,33.73,55.57,7.72,102.52,26.18,62.23,64.05,13.83,23.15,62,25.3,109.16,46.07,163.28,47.64,77.459,34.47,22.42,31.002
"06/03/2015",164.36,46.5,20.17,77.55,2.92,41.53,152.61,4.11,14.48,126.6,57.93,33.48,60.92,8.9,645.2,16.22,36.795,97.46,39.28,15.17,103.55,111.98,21.05,120.57,52.47,28.925,53.06,61.16,108.69,95.42,25.198,114.69,74.67,40.55,173.19,14.38,15.93,40.16,134.6,186.91,32.12,42.38,62.06,114.45,66.86,33.19,55.19,7.65,100.11,25.29,61.06,62.47,13.45,23.57,60.89,23.3,108.21,45.39,160.41,47.03,74.74,33.97,22.1,29.453
"09/03/2015",166.37,46.83,20.72,77.93,2.93,41.74,153.89,4.08,13.7,127.14,58.46,33.35,60.61,9,650.89,16.17,36.779,97.99,39.79,14.24,103.95,112.83,21.26,122.01,52.74,29.36,52.95,61.55,109.39,96.57,25.592,115.88,74.7,40.865,172.91,14.48,16.03,40.83,135.92,187.93,31.84,42.04,62.88,115.25,67.66,32.72,55.05,7.33,100.66,25.52,61.37,62.6,13.55,23.92,61.5,22.42,109.03,45.02,161.27,47.19,74.77,34.03,22.48,29.453
"10/03/2015",162.26,46.17,21.01,76.005,2.92,40.63,152.1,3.94,13.5,124.51,57.2,32.78,60.07,8.44,643.05,15.79,36.779,96.2,39.19,13.84,102.91,110.11,20.82,119.81,51.8,28.66,51.23,59.765,107.83,95.3,24.92,114.89,75.48,40.595,170,14.3,15.72,40.65,132.69,182.71,31.58,41.31,62.21,112.56,66.23,31.7,54.29,7.37,99.53,25.6,60.15,62.61,13.24,23.38,59.96,21.77,107.58,44.27,158.34,46.17,73.79,33.78,22.07,29.351
"11/03/2015",161.73,46.3,21.41,76.01,2.84,40.85,151.3,4,13.59,122.24,57.29,32.62,60.17,8.48,643.81,16.11,36.404,96.2,39.42,14.29,103.54,110.82,20.93,120.45,52.16,28.26,52.33,59.41,107.43,96.29,25.116,114.5,74.69,40.42,171.56,14.4,15.75,39.48,132.3,184.18,31.78,41.31,62.16,113.07,66.2,32.33,54.04,7.31,98.32,25.61,60.28,61.97,13.52,23.43,60.24,22.24,108.22,44.38,158.03,46.48,74.23,33.63,22.29,29.137
"12/03/2015",164.47,47.25,21.15,77.4,2.76,41.1,153.29,4.13,13.8,124.45,57.51,33.13,59.73,8.2,652.76,16.09,36.398,97.04,40.44,13.92,102.42,112.69,20.83,122.75,53.35,28.24,54.08,60.65,109.21,97.33,25.004,115.81,76.26,41,173.58,14.64,16.17,39.68,133.67,189.95,32.07,40.99,60.85,116.1,67.39,30.8,54.86,7.49,99.83,26.08,60.41,62.31,13.64,23.57,61.37,22.29,109.23,44.25,160,47.18,74.55,34,22.62,29.611
"13/03/2015",162.74,46.88,20.91,77.62,2.75,40.87,152,4,13.57,123.59,57.53,32.76,58.87,7.72,654.66,16.09,36.594,97.04,40.94,13.8,101.62,111.74,20.64,122.89,53.115,27.94,53.54,60.265,108.77,96.825,24.861,114.47,74.65,40.83,173.32,14.56,16.2,40.7,132.19,189.34,31.81,40.18,58.8,114.82,67.22,30.93,54.69,7.73,99.21,26.04,60.71,62.15,13.56,23.43,61,22.3,108.65,44.03,157.56,46.79,72.811,34,22.44,29.508
"16/03/2015",166.21,47.83,20.51,78.33,2.76,41.81,152.63,3.94,13.29,124.95,58.795,33.06,59.94,7.28,665.41,16.13,37.175,97.88,41.05,13.96,103.13,114,21.4,125.01,53.67,28.3,53.69,61.63,109.4,100.06,25.072,115.17,76,41.355,177.32,14.54,16.49,41.09,134.97,191.9,32.16,40.52,59.24,116.5,68.6,30.83,54.83,7.8,101.06,26.42,61.92,62.84,13.5,23.66,61.85,22.3,110.58,45.61,161.34,47.3,73.08,34.44,22.74,29.972
"17/03/2015",164.23,47.09,20.69,79.66,2.77,41.58,152.64,3.98,13.06,127.04,58.76,32.9,59.25,7.32,662.18,16.09,37.197,97.6,41.14,13.81,103.17,113.36,21.17,124.85,53.48,28.15,53.84,61.66,109.03,99.75,25.038,114.31,75.97,42.59,175.71,14.68,16.39,40.91,134.13,190.57,32.19,40.28,59.75,115.58,67.78,30.59,54.73,7.88,99.89,26.32,61.375,62.25,13.55,23.5,61.61,22.12,109.88,45.61,161.16,47.41,72.331,34.17,22.9,29.963
"18/03/2015",166.47,47.39,20.7,76.89,2.75,42.12,154.68,4.29,13.28,128.47,59.67,33.59,60.76,7.47,667.42,15.98,37.24,100.4,40.83,14.13,106.7,114.75,21.3,127.49,54.06,28.15,53.72,62.35,109.84,98.99,24.59,115.7,78.14,42.85,173.3,14.47,16.46,41.12,136.12,192.32,32.58,41.59,60.9,116.08,68.54,30.89,55.13,7.65,101.46,27.06,61.79,63.06,14,23.77,61.75,22.87,111.13,48.12,162.84,49.27,73.98,34.38,23.34,31.596
"19/03/2015",165.66,47.44,21.34,77.14,2.74,42.21,152.24,4.2,12.96,127.495,60,33.2,60.93,7.28,667.39,15.61,36.931,99.87,40.3,13.5,104.75,113.68,20.47,128.1,53.79,28.26,52.38,62.98,109.59,99.67,24.358,115.01,77.94,42.47,173.85,14.26,16.34,40.79,135.28,189.97,32.29,41.55,61.18,115.16,67.87,30.74,54.25,7.77,101.69,26.99,62.23,62.81,14.08,23.65,61.2,22.82,110.31,47.58,162.52,46.1,71.841,34.15,23.25,31.262
"20/03/2015",166.49,47.47,21.87,77.36,2.8,42.21,152.71,4.05,12.97,125.9,61.07,33.23,62.47,7.63,662.43,15.84,37.039,101.68,40.57,13.61,107.03,113.54,20.63,128.38,54.605,28.44,52.98,63.79,111.89,99.75,24.382,115.27,79.05,42.3,172.04,14.45,16.48,40.92,135.41,193.13,32.9,42.82,61.94,117.49,68.21,31.31,55.34,7.7,102.4,27.74,63.54,64.08,15.26,23.68,61.75,22.95,110.43,47.84,162.62,47.14,72.691,34.25,23.96,31.884
"23/03/2015",166.13,47.47,22.45,76.35,2.84,42.2,151.89,4.09,13,127.21,60.4,33.28,62.05,7.95,671.27,15.72,37.398,102.36,40.42,14.11,105.92,113.54,20.19,128.42,54.49,28.405,52.48,63.96,111.93,98.75,24.672,114.28,78.49,42.22,170.64,14.34,16.57,41.34,135.88,191.96,33,42.4,61.74,116.07,67.56,31.2,54.66,8.02,102.98,27.65,63.27,63.95,14.99,23.85,61.14,23.14,106.56,46.4,162.72,47.64,72.831,35.05,23.98,31.698
"24/03/2015",166.32,47,22.46,75.45,2.79,41.09,152.18,4.18,13.09,126.69,60.36,33.07,62.3,8.25,667.45,15.61,37.213,101.89,40.1,14.26,104.2,112.35,20.53,129.57,54.03,28,51.94,63.8,111.14,97.34,25.046,113.58,77.29,42.39,169.16,14.23,16.56,40.91,135.2,191.28,32.99,42.53,60.92,116.15,67.95,30.79,54.6,8.04,101.96,27.35,62.97,62.94,15.15,23.4,60.46,22.86,106.07,45.89,162.09,47.02,72.421,34.52,23.93,31.374
"25/03/2015",162.7,46.53,22.13,73.13,2.63,40.81,150.66,4.3,12.97,123.38,57.56,32.62,63.3,7.93,660.72,15.41,37.018,100.36,39.52,14.34,105.67,111.59,20.21,126.91,53.09,27.46,51.38,62.85,110.04,94.27,24.436,113.82,76.94,41.89,165.43,13.98,16.18,39.81,133.76,187.35,32.31,43.46,60.27,113.68,66.77,29.89,53.9,7.98,100.34,26.75,59.37,63.15,15.26,22.71,59.61,22.48,104.05,46.77,159.19,46.76,73.69,34.3,23.59,30.724
"26/03/2015",162.59,46.5,21.91,72.97,2.65,40.7,151.16,4.41,12.88,124.24,57.415,32.82,62.84,7.9,662.04,15.42,36.952,99.56,39.81,14.22,105.25,111.26,19.98,126.21,52.975,27.09,51.19,63.38,109.64,94.79,24.207,114.26,76.52,41.46,165.49,13.88,16.01,38.79,134.53,187.24,31.98,43.18,59.98,112.37,67.47,30.08,54.21,7.65,100.14,26.45,58.43,63,15.11,22.31,59.54,22.16,103.91,47.94,159.31,47.11,73.7,34.16,23.39,30.641
"27/03/2015",163.5,46.78,21.72,73.31,2.72,41.11,152.75,4.49,12.7,123.25,58.84,32.75,62.79,7.87,681.34,15.31,37.24,100.4,39.75,14.03,104.28,110.9,19.17,128.98,52.925,27.13,51,63.61,110.02,94.66,24.255,114.24,76.68,41.17,164.59,14.06,15.98,38.36,135.04,188.06,32.03,43.26,59.46,113.86,67.77,32,54.42,7.63,100.34,26.52,59,63.84,15.28,22.29,59.55,22.23,103.62,48,160.48,46.5,72.691,34.53,23.33,30.761
"30/03/2015",166.05,47.08,21.94,73.6,2.7,41.72,153.8,4.63,12.96,126.37,64.81,32.97,63.48,7.9,689.38,15.52,37.354,101.31,40.29,13.97,106.9,112.21,19.4,129.96,53.63,27.65,51.64,64.02,110.76,95.29,24.379,114.79,77.31,41.8,166.75,14.37,16.16,37.69,137.51,191.02,31.71,43.82,60.75,114.63,68.45,31.46,55.21,7.83,101.55,27.03,59.405,65.5,15.66,22.53,60.96,22.02,104,49.05,162.68,47.33,73.95,35,23.77,31.142
"31/03/2015",164.95,46.33,22.04,73.94,2.68,41.55,151.28,4.47,12.92,124.43,63,32.65,63.58,7.99,682.16,15.39,37.213,98.61,40.24,14.16,104.98,111.49,19.31,129.44,53.28,27.525,51.52,63.87,110.39,94.71,24.276,114.38,77.49,41.435,165.45,14.29,16.14,37.96,135.73,187.97,32.07,43.88,60.74,113.61,68.08,31.27,55.49,8.41,100.6,26.85,58.29,65.95,15.62,22.58,60.58,21.71,102.92,48.9,160.96,47.53,72.971,34.79,23.32,31.234
"01/04/2015",162.52,45.89,22.15,75.07,2.69,41.39,150.09,4.41,13,124.25,62.57,32.89,63.83,7.85,692.93,15.41,36.692,99.86,40.21,14.35,104.79,110.99,19.16,130.37,53.27,27.25,51.62,62.85,109.93,94.5,24.045,113.54,77.69,41.24,166.24,14.27,15.91,37.78,133.98,192.23,32.32,43.82,60.28,113.13,67.05,30.81,54.9,8.9,99.15,26.38,57.75,66.18,15.64,22.5,59.95,22.72,102.96,48.87,160.55,46.31,74.21,34.33,23.59,31.244
"02/04/2015",162.8,46.13,22.22,75.68,2.69,42.05,151.04,4.45,13.14,125.32,62.24,33.13,63.76,7.97,689.11,15.54,36.942,99.78,40.55,14.59,105.28,111.2,18.99,130.47,53.47,27.13,51.86,62.18,110.2,92.91,23.952,113.37,77.67,41.05,166.22,14.36,16.03,38.2,133.73,191.55,32.15,43.96,61.05,114.54,67.53,30.81,54.67,9.13,99.64,26.61,58.09,66.38,15.87,22.58,60.52,22.34,104.15,49.92,161.63,47.26,74.52,34.38,23.53,31.411
"06/04/2015",165.48,46.3,22.51,76.23,2.7,41.93,152.09,4.38,13.36,127.35,62.78,33.33,65.66,8.43,695.45,15.51,37.284,100.25,40.49,15.15,106.92,111.26,19.28,131.81,53.96,27.22,51.62,63.155,111.37,92.095,23.914,114.64,79.41,41.13,166.67,14.28,16,38.37,135.51,192.05,32.01,45.88,61.61,114.95,67.85,31.04,54.31,9.29,99.16,26.96,58.14,66.03,15.97,22.7,60.47,22.58,104.43,50.65,162.76,46.74,76.479,34.48,23.36,31.903
"07/04/2015",166.21,46.19,21.86,75.65,2.7,42.44,151.18,4.44,13.43,126.01,63.24,33.16,64.33,8.18,693.11,15.46,37.67,101.32,40.57,15.35,108.54,111.35,19.38,129.88,53.36,27.39,51.52,63.255,110.63,90.575,24.024,114.57,78.11,40.345,171.16,14.24,15.9,37.98,135,192.39,31.69,44.52,61.4,114.3,67.35,31.26,53.97,8.88,100.1,26.45,57.76,65.74,15.68,23.42,60.85,22.17,104.46,50.3,162.91,47.01,76.779,34.54,23.24,31.494
"08/04/2015",166.27,46.61,21.83,75.44,2.71,42.26,150.97,4.35,13.67,125.6,63.67,32.65,64.22,8.18,698.24,15.61,37.756,101.44,40.69,15.1,106.66,111.24,19.61,131.49,53.72,27.55,51.89,64.37,110.5,90.36,24.036,115.34,77.96,40.46,171.84,14.25,15.98,38.71,135.24,192.56,31.86,44.22,62.33,115.59,67.51,31.31,54.49,9.08,100.16,26.44,58.05,65.59,15.88,23.34,61.05,22.08,104.32,49.93,164.21,47.59,76.569,34.64,23.37,31.624
"09/04/2015",166.79,47,22,76.33,2.72,42.49,152.05,4.57,13.21,126.56,64.03,32.69,65.88,8.05,695.77,15.71,38.11,102.57,40.84,15.23,106.95,111.76,19.98,132.18,53.49,27.625,52.13,64.655,110.89,90.85,23.994,115.86,77.01,40.38,172.92,14.29,15.95,39.99,135.78,194.89,31.92,46.04,62.59,114.57,67.87,31.24,54.49,9.2,101.33,25.76,58.94,65.49,15.92,23.67,61.47,22.23,105.77,50.92,164.57,47.79,77.799,35.03,23.33,31.29
"10/04/2015",167.07,47.15,21.72,76.53,2.76,43.55,151.92,4.6,13.15,127.1,64.235,32.77,66.54,7.9,701.73,15.72,38.338,103.58,40.86,14.93,106.91,111.9,19.86,133.31,53.52,28.04,52.43,63.8,110.67,92.27,24.133,116.36,78.09,40.01,174.37,14.35,16.03,40.4,135.91,195.64,31.79,46.26,62.51,115.24,68.59,31.93,56.28,9.22,102.06,25.91,59.12,65.73,16,23.77,61.7,22.33,106.35,50.92,165.35,48.22,78.418,35.44,23.59,31.596
"13/04/2015",165.84,46.53,21.86,76.02,2.78,43.04,150.58,4.54,13.29,126.85,63.75,32.88,65.6,8.01,699.05,15.8,37.957,102.34,40.95,14.77,106.5,111.94,19.92,132.8,53.55,27.98,52.66,63.475,110.75,92.025,23.965,115.43,77.28,40.02,173.13,14.44,15.87,40.42,134.77,195.58,32.02,45.44,62.44,114.44,68.7,31.73,55.62,9.4,100.55,25.74,59,65.46,16.05,23.6,62.07,22.57,104.87,50.57,163.58,47.36,77.709,35.09,23.62,31.114
"14/04/2015",165.99,46.7,21.35,75.95,2.67,43.07,151.84,4.73,13.37,126.3,62.57,32.69,66.63,9.15,695.81,15.82,38.017,103.24,41.06,15.25,108.84,111.91,21.38,132.9,53.82,27.81,52.73,64.01,110.99,91.2,23.969,116.15,77.78,41.795,171.5,14.31,15.97,40.4,133.1,197.72,31.75,46.2,62.17,114.05,68.58,31.49,55,9.15,100.52,25.81,59.36,65.58,16.11,23.99,63.04,22.82,100.49,51.73,163.24,47.81,79.268,35.03,23.53,31.42
"15/04/2015",166.44,46.83,22.75,76.03,2.7,43.38,152.35,5.15,13.34,126.78,63.925,32.89,68.92,8.94,694.17,15.64,38.137,103.22,41.13,16.02,110.41,111.87,21.37,130.22,53.7,28.25,53.21,65.5,110.48,91.15,23.996,117.02,77.81,41.36,169.52,14.5,16.07,40.89,132.6,201.1,31.95,48.26,61.7,113.45,69.19,32.83,54.73,8.93,100.6,25.5,60.04,65.17,16.14,24.38,64.21,23.55,100.74,53.47,163.24,48.52,81.477,35.21,23.59,31.142
"16/04/2015",165.89,46.52,22.89,75.15,2.87,43.13,151.59,4.93,13.45,126.17,64.105,32.75,68.23,8.8,692.4,15.79,38.11,103.31,41.06,15.87,110.16,112.37,21.61,132.8,53.56,28.6,54.02,65.39,110.36,91.52,24.005,116.83,77.36,41.02,169.24,14.55,15.94,40.94,133.15,200.21,32.01,47.83,61.71,113.37,68.8,32.87,54.67,8.69,99.79,25.52,59.33,65.05,15.72,24.29,63.81,23.62,100.27,52.59,163.38,47.38,81.337,35.19,23.57,31.049
"17/04/2015",161.71,46.25,22.11,73.15,2.575,42.98,149.85,4.76,13.46,124.75,63.42,32.51,66.98,8.74,683.43,15.56,37.979,102.46,40.5,15.45,109.11,110.14,21.46,131.13,52.56,27.915,53.07,64.02,109.26,89.91,23.481,115.2,77.29,40.54,168,14.28,15.76,39.66,131.27,197.35,31.23,46.89,60.6,112.1,67.34,32.47,54.05,8.71,99.58,25.3,57.995,64.39,15.63,23.73,62.84,23.57,100.65,52.1,160.16,46.41,80.497,35.04,23.27,30.891
"20/04/2015",164.51,46.63,22.31,73.92,2.49,43.19,151.37,4.84,13.58,127.6,63.72,32.83,68.34,8.66,689.36,15.57,38.224,102.24,40.78,15.3,110.29,111.16,21.85,130.27,52.77,28.48,53.2,63.84,108.47,90.79,23.599,116.15,78.36,40.8,169.06,14.37,15.91,40.32,133.28,198.1,31.79,47.85,61.77,112.86,67.68,32.73,54.65,8.65,100.21,25.33,58.56,64.56,15.72,24.14,63.24,23.52,103.04,52.76,162.69,47.38,80.338,35.01,23.23,31.364
"21/04/2015",164,47.12,22.04,74.62,2.35,42.89,151.93,4.75,13.52,126.91,64.37,32.66,67.35,8.88,690.73,15.5,38.055,104.07,41.04,14.57,109.73,109.01,21.7,130.7,52.19,28.69,52.48,64.22,108.97,90.24,23.744,115.88,78.06,41.26,169.91,14.43,15.82,40.08,133.14,196.84,32.16,47.05,55.72,113.17,67.2,32.43,52.52,8.58,100.3,25.3,59.34,63.86,15.65,24.17,62.31,23.51,102.41,51.13,162.49,46.81,79.418,34.89,23.12,31.188
