"Date","AMD","JNPR","IR","IP","KBH","HRB","ADI","MMM","KLAC","AVP","A","CSCO","FDX","CB","NEM"
"18/08/2011",5.79,19.93,22.19,23.72,6,13.42,30.89,77.42,34.21,20.96,23.047,15.01,74.46,61.07,58.42
"19/08/2011",5.98,19.73,21.998,23.335,5.6,13.26,30.8,76.87,33.67,20.53,22.225,15.08,73.16,59.98,60.08
"22/08/2011",6.05,19.72,21.846,23.059,5.43,13.4,31.2,76.95,33.82,20.65,21.81,15.01,73,59.9,62.86
"23/08/2011",6.5,20.9,23.235,24.242,5.27,14.39,32.76,79.67,35.49,21.36,22.783,15.44,74.79,61.97,61.25
"24/08/2011",6.34,21.02,24.026,25.218,5.41,14.35,32.35,80.29,35.48,21.73,23.655,15.46,76.6,62.59,60.26
"25/08/2011",6.37,20.36,23.706,24.715,5.75,13.55,31.79,78.19,34.48,21.37,23.619,15.08,74.76,61.39,60.83
"26/08/2011",6.49,20.9,25.191,25.317,5.87,13.96,32.38,80.01,35.47,21.68,24.935,15.32,75.72,62.4,62.17
"29/08/2011",6.83,21.9,25.989,26.391,6.26,14.95,33.12,82.1,36.88,22.04,26.258,15.74,78.75,64.71,62.15
"30/08/2011",6.84,21.83,26.276,26.51,6.74,15.07,33.12,82.07,36.64,22.28,26.187,15.63,78.83,64.16,63.13
"31/08/2011",6.83,20.93,26.747,26.766,6.59,15.12,33.02,82.98,36.68,22.56,26.365,15.67,78.72,64.58,62.62
"01/09/2011",6.68,21.14,25.965,25.977,6.42,15.18,32.84,81.61,36.07,22.12,25.629,15.82,78.04,63.72,62.47
"02/09/2011",6.32,20.2,25.845,25.129,6.02,13.41,32.01,79.35,34.82,21.48,24.599,15.41,74.9,62.22,64.47
"06/09/2011",6.27,19.97,26.221,27.377,5.85,13.49,31.61,78.08,34.25,21.24,24.256,15.28,73.6,61.49,64.51
"07/09/2011",6.76,21.54,27.506,27.643,6.23,14.14,32.73,80.57,35.78,22.1,25.521,15.88,76.27,64.19,63.81
"08/09/2011",6.81,21.58,26.62,26.608,6.07,13.59,32.66,79.26,35.37,21.65,24.413,16.29,74.99,63.85,65.66
"09/09/2011",6.52,21.46,25.758,25.8,5.67,13.13,32.11,76.65,35.46,21.1,23.855,15.82,73.4,61.6,65.26
"12/09/2011",6.71,21.74,26.085,25.524,5.68,13.26,32.83,78.22,36.41,21.2,23.891,16.09,73.63,61.85,64.07
"13/09/2011",6.96,21.48,26.516,26.362,5.67,13.19,33.28,77.81,37.71,21.34,24.871,16.35,74.97,61.53,64.27
"14/09/2011",7.21,21.59,26.859,26.51,6.05,13.65,34.4,79.44,38.71,21.36,26.158,16.33,76.01,61.32,64.17
"15/09/2011",7.335,20.7,27.849,27.387,6.27,14.2,34.36,80.63,39.13,21.61,26.487,16.67,77.08,61.83,64.29
"16/09/2011",7.2,20.15,28.495,27.584,6.32,14.13,34.6,80.53,39.35,22.1,26.001,16.62,76.4,62.86,65.72
"19/09/2011",6.92,19.9,26.851,27.219,6.09,14.09,34.59,79.21,38.77,21.61,24.999,16.51,75.76,62.4,66.27
"20/09/2011",6.74,20.14,26.5,26.835,6.44,14.09,34.17,79.21,38.33,21.73,25.064,16.53,75.22,63.24,69.9
"21/09/2011",6.48,19.78,25.374,25.603,6.11,13.16,33.24,76.34,38.16,21.01,23.062,15.84,72.5,60.24,67.68
"22/09/2011",6.12,19.12,24.129,24.311,5.72,13.13,32.08,72.9,37.08,19.98,22.375,15.33,66.58,59.52,65.24
"23/09/2011",6.17,18.95,24.744,24.666,5.91,13.33,32.85,73.99,37.73,19.94,22.654,15.61,67.3,59.7,62.86
"26/09/2011",6.4,19.1,26.029,25.06,5.91,13.76,32.63,75.19,39.69,20.25,23.162,15.99,69.75,61.24,64.39
"27/09/2011",6.49,19.93,26.109,25.78,5.9,13.76,33.6,76.28,40.04,20.45,23.998,16.07,70.53,60.77,63.45
"28/09/2011",6.15,18.85,25.143,23.937,5.81,13.51,32.55,73.6,38.86,19.61,22.625,15.84,69.2,60.16,61.53
"29/09/2011",5.31,18.4,25.51,23.808,6.08,13.73,32.41,74.53,39.03,19.83,23.255,15.85,69.7,61.72,62.52
"30/09/2011",5.08,17.26,22.421,22.921,5.86,13.31,31.25,71.79,38.28,19.6,22.347,15.5,67.68,60.6,62.95
"03/10/2011",4.53,17.08,21.136,22.33,5.27,13.12,31.07,70.93,37.23,18.97,21.024,15.19,65.15,59.11,63.27
"04/10/2011",4.72,17.74,22.014,22.872,5.58,13.51,32.31,72.01,38.77,19.26,22.175,15.58,67.86,59.59,61.28
"05/10/2011",4.83,19.16,22.222,23.71,6.08,13.7,33.45,72.53,40.15,19.67,22.969,16.16,70.41,61.04,63.01
"06/10/2011",4.85,19.43,22.413,24.144,6.32,13.86,33.93,74.65,40.08,20.42,23.984,16.75,72.2,61.57,64.06
"07/10/2011",4.73,19.05,22.142,23.71,6.15,13.81,34.25,73.82,41.54,19.82,22.432,16.66,71.06,60.34,63.09
"10/10/2011",4.84,19.68,22.669,24.745,6.47,14.41,34.97,76.72,42.91,20.86,23.82,17.09,73.62,62.68,65.27
"11/10/2011",4.86,20.17,22.988,24.873,6.52,14.71,34.66,76.42,42.91,21.32,24.263,16.99,73.43,62.73,64.44
"12/10/2011",4.93,19.99,23.898,25.336,6.79,14.82,34.89,78.36,43.83,21.88,24.156,17.25,75.18,62.79,64.07
"13/10/2011",4.97,20.43,23.371,25.346,6.82,14.72,35.69,77.8,43.76,21.99,23.219,17.42,73.87,62.41,63.75
"14/10/2011",4.92,21.56,24.369,25.642,6.68,14.88,35.82,78.89,43.85,22.3,23.841,17.55,75.74,63.15,66.86
"17/10/2011",4.67,20.4,23.164,24.735,6.29,14.2,34.77,75.88,43.23,22.06,23.648,17.17,73.97,61.67,66.2
"18/10/2011",4.83,21.41,24.185,25.553,7.02,14.37,35.68,78.36,43.75,22.57,23.941,17.51,75.62,64.03,65.5
"19/10/2011",4.73,20.17,23.73,25.041,6.9,14.17,34.82,77.7,43.22,22.48,23.591,17.16,75.28,65.94,62.32
"20/10/2011",4.54,20.56,21.854,25.228,7.2,14.21,34.13,78.68,42.54,22.61,24.12,17.19,76.59,67.97,61.64
"21/10/2011",4.72,21.12,22.301,25.563,7.53,14.41,35.13,80.48,43.3,23.44,25.221,17.38,79.34,70.19,62.63
"24/10/2011",5.06,22.49,23.547,26.381,7.78,14.97,36.07,82.18,44.82,23.85,26.844,17.54,81.52,70.57,63.82
"25/10/2011",4.91,22.77,23.642,25.908,7.2,14.55,35.94,77.04,44.82,23.06,25.693,17.62,80.72,69,64.84
"26/10/2011",5.095,23.25,24.233,26.204,7.43,14.89,36.18,77.02,45.21,23.01,25.593,17.61,81.36,71,65.79
"27/10/2011",5.54,24.41,25.143,28.54,7.65,15.28,37.25,81.41,47.31,18.81,28.604,18.44,84.73,73.33,66.06
"28/10/2011",5.94,24.81,25.813,28.402,7.47,15.44,37.7,81,47.35,18.87,29.24,18.56,84.25,72.86,68.49
"31/10/2011",5.83,24.47,24.848,27.308,6.97,15.29,36.57,79.02,47.09,18.28,26.508,18.53,81.83,72.15,66.83
"01/11/2011",5.3,23.28,24.512,26.608,6.56,14.89,35.43,76.53,45.2,17.66,25.235,17.59,79.57,69.42,65.63
"02/11/2011",5.46,23.54,25.821,27.081,6.52,15.02,35.5,78.06,45.72,17.84,25.858,17.85,80.57,71.8,66.62
"03/11/2011",5.73,23.96,26.3,28.048,6.97,15.35,36.59,79.64,47.26,18.28,26.551,18.18,82.34,72.69,69.33
"04/11/2011",5.67,23.98,25.909,28.402,7.07,15.31,37.25,79.3,47.48,18.52,26.394,18.03,82.01,72.04,69.38
"07/11/2011",5.68,23.71,25.75,28.304,7.18,15.41,36.74,79.69,47.29,18.72,26.987,18.01,81.93,72.23,72.13
"08/11/2011",5.75,24.63,25.75,28.925,7.54,15.53,37.13,81.83,47.81,19,27.71,18.31,83.01,72.73,71.61
"09/11/2011",5.38,23.31,24.026,27.673,6.9,15.34,35.25,79,45.49,18.6,25.793,17.61,79.35,70.26,69.28
"10/11/2011",5.66,23.77,23.93,27.929,7.33,15.53,35.89,80.32,46.35,18.13,26.358,18.61,80.12,70.42,68.83
"11/11/2011",5.95,24.88,25.071,28.481,7.6,15.91,36.86,82.29,48.45,18.23,26.787,19.02,82.23,71.24,70.49
"14/11/2011",5.79,24.76,24.896,27.752,7.3,15.61,36.37,81.87,47.8,17.85,26.852,18.94,81.41,70.3,69.48
"15/11/2011",5.76,24.59,25.367,27.742,7.53,15.93,36.66,81.87,48.42,17.61,27.352,19.12,82.64,70.33,69.64
"16/11/2011",5.68,23.98,25.143,27.614,7.51,15.5,36.55,81.87,47.54,17.53,27.588,18.8,81.49,68.75,67.99
"17/11/2011",5.44,22.73,24.057,27.436,7.42,15.41,35.5,80.43,45.49,17.07,26.608,18.48,80.28,67.09,66.24
"18/11/2011",5.47,22.56,24.904,27.624,7.22,15.47,35.3,80.54,44.39,16.84,26.322,18.42,81.22,67.88,65.46
"21/11/2011",5.42,21.83,24.792,26.736,6.98,15.08,34.34,78.39,44.26,16.69,25.593,18,79.38,66.35,65.29
"22/11/2011",5.3,21.41,24.56,26.253,7.08,15.14,33.32,77.83,43.31,16.59,25.443,17.92,78.21,65.8,65.79
"23/11/2011",5.05,20.55,23.411,25.218,6.69,14.56,32.51,75.54,42.51,16.36,24.027,17.405,76.56,64.57,64.21
"25/11/2011",4.99,20.17,23.283,25.524,6.71,14.41,32.28,76.13,42.08,16.09,24.191,17.5,76.08,64.93,63.77
"28/11/2011",5.3,21.19,24.6,26.105,6.77,14.94,32.9,77.72,43.52,16.45,25.143,18.01,78.93,66.23,65.24
"29/11/2011",5.32,20.85,24.68,26.293,6.83,15.18,33.23,77.24,43.3,16.58,25.042,17.68,78.58,66.02,65.29
"30/11/2011",5.69,22.71,26.436,27.998,7.35,15.73,34.86,81.04,46.1,17,26.816,18.64,83.08,69.53,68.88
"01/12/2011",5.7,22.25,26.684,27.426,7.58,16.06,35.21,80.3,47.23,16.74,27.045,18.58,82.03,68.6,68.81
"02/12/2011",5.65,22.6,26.524,28.363,7.94,15.03,35.26,79.76,46.95,16.67,26.287,18.55,82.14,68.38,67.03
"05/12/2011",5.76,23.36,27.282,28.659,7.89,14.89,35.95,80.93,48.69,17,26.501,18.79,83.2,69.19,66.34
"06/12/2011",5.66,22.72,26.875,28.225,8.23,15.13,35.87,82.13,49.15,17.03,26.444,18.73,82.67,70.24,67.15
"07/12/2011",5.72,21.31,26.803,28.264,8.17,15.57,35.8,82.39,49.05,17.3,26.215,18.99,84.19,70.29,67.71
"08/12/2011",5.47,20.05,25.774,27.318,7.89,15.57,34.74,80.46,48.05,16.8,24.613,18.57,82.47,68.68,66.06
"09/12/2011",5.54,19.9,26.484,27.87,8.1,15.92,35.2,82.2,49,16.58,25.264,18.88,83.24,69.37,66.94
"12/12/2011",5.3,19.83,25.63,27.407,7.6,15.85,34.36,80.59,47.59,16.53,24.12,18.53,81.63,68.41,65.27
"13/12/2011",5.18,18.99,24.68,26.884,7.22,15.72,33.91,79.41,46.83,16.14,23.705,18.47,78.96,67.16,63.15
"14/12/2011",5.07,18.88,24.241,26.894,6.92,15.37,33.69,78.51,46.22,16.96,23.548,17.98,77.29,67.26,61.62
"15/12/2011",5.04,18.6,24.72,27.141,7.27,15.36,34.05,78.86,45.96,16.73,23.92,18.04,83.47,66.92,61.76
"16/12/2011",5.13,18.35,24.465,27.397,7.22,15.36,34.16,78.87,46.04,16.72,23.927,17.94,84.89,66.74,62.18
"19/12/2011",4.86,18.12,23.802,26.963,7.03,15.17,33.46,77.82,45.19,16.47,23.762,17.69,81.35,66.29,61.05
"20/12/2011",5.19,19.74,25.095,28.097,7.74,15.38,35.28,80.31,47.81,16.9,24.728,18.405,83.81,68.06,62.61
"21/12/2011",5.08,19.45,24.68,28.304,7.22,15.59,35.12,80,46.91,17.17,24.57,17.92,84.24,69.26,62.88
"22/12/2011",5.45,20.75,24.856,28.55,6.89,15.9,35.94,80.97,48.14,17.1,24.914,18.13,84.47,69.96,61.01
"23/12/2011",5.41,20.83,24.935,28.826,6.62,16.08,36.21,82.2,48.51,17.48,25.286,18.465,84.92,70.47,61.88
"27/12/2011",5.38,20.79,24.904,29.004,6.45,16,36.38,82.28,48.84,17.37,25.207,18.58,84.7,70.59,61.37
"28/12/2011",5.28,20.46,24.169,28.886,6.34,15.87,35.6,81.15,48.37,17.17,24.392,18.16,82.97,69.97,59.42
"29/12/2011",5.34,20.49,24.457,29.221,6.73,16.27,35.85,82.11,48.78,17.44,25.071,18.25,84.31,70.57,60.36
"30/12/2011",5.4,20.41,24.321,29.181,6.72,16.33,35.78,81.73,48.25,17.47,24.978,18.08,83.51,70.12,60.01
"03/01/2012",5.48,21.04,25.622,29.546,6.92,16.24,36.03,83.49,47.46,17.71,26.086,18.63,85.17,70.33,62.08
"04/01/2012",5.46,20.75,25.43,29.674,6.77,16.13,35.98,84.18,46.91,17.41,25.879,18.99,84.96,69.66,61.89
"05/01/2012",5.46,20.64,25.718,30.019,7.14,16.24,36.14,83.8,47.52,17.47,26.458,18.92,84.09,69.86,62.1
"06/01/2012",5.43,20.43,25.558,30.502,7.2,16.26,35.9,83.37,47.73,17.54,26.744,18.85,85.49,70.03,61.97
"09/01/2012",5.59,21.53,25.901,30.63,7.4,16.26,36.6,83.87,48.18,17.58,27.445,18.97,85.85,70.35,61.48
"10/01/2012",5.71,21.34,26.444,30.877,7.7,16.25,36.76,84.3,48.57,17.87,27.96,18.83,88.51,70.8,62.65
"11/01/2012",5.81,21.31,26.596,30.699,8.62,16.36,36.91,83.77,49.32,17.89,27.831,19.07,89.76,69.74,63.34
"12/01/2012",5.82,21.29,27.977,31.291,8.6,16.39,37.31,84.28,48.8,17.88,28.26,19.15,91.19,70.09,64.04
"13/01/2012",5.66,21.05,27.091,31.045,8.83,16.4,36.62,83.6,47.9,17.52,27.931,19.06,90.37,69.76,63.39
"17/01/2012",5.73,21.24,26.987,31.232,9.01,16.21,37.04,84.23,48.525,17.83,28.596,19.305,89.98,69.96,60.94
"18/01/2012",5.97,22.51,27.649,31.616,9.69,16.25,39.15,85.07,50.02,17.84,29.512,19.54,91.14,70.09,60.35
"19/01/2012",6.22,23.88,27.378,31.971,9.61,16.25,39.67,85.8,51.03,18.22,29.926,19.79,93.04,70.93,59.6
"20/01/2012",6.42,22.99,27.146,32.001,9.31,16.49,39.78,85.65,51.5,18.58,29.319,19.92,91.57,72.67,59.27
"23/01/2012",6.52,22.54,27.665,30.985,9.01,16.92,39.5,85.61,50.57,18.48,29.319,19.83,91.06,71.8,59.26
"24/01/2012",6.53,23.15,28.04,31.705,9.24,16.87,39.85,85.93,51.26,18.31,30.463,19.815,90.79,71.09,57.48
"25/01/2012",6.73,22.62,28.495,30.838,9.78,16.9,39.78,86.48,51.24,18.41,31.5,19.83,92.59,71.67,60.25
"26/01/2012",6.77,22.37,27.937,30.808,9.7,16.92,39.28,87.58,50.26,18.46,30.506,19.83,92.74,71.25,60.45
"27/01/2012",6.82,21.69,28.064,30.542,9.85,16.77,39.36,87.46,52.33,18.36,30.52,19.56,92.95,69.46,61.51
"30/01/2012",6.74,21.09,28.647,30.65,9.44,16.58,39.08,87.34,51.07,17.98,30.863,19.56,92.16,68.98,61.22
"31/01/2012",6.71,20.93,27.889,30.699,9.02,16.36,39.13,86.71,51.11,17.77,30.37,19.645,91.49,69.6,61.48
"01/02/2012",6.9,21.68,28.08,30.936,9.7,17,39.35,87.35,51.695,18.24,31.6,19.8,92.7,72.5,61.12
"02/02/2012",6.93,21.61,28.942,31.153,9.65,16.83,39.34,87.43,51.53,18.44,31.264,19.8,92.79,72.48,62.29
"03/02/2012",7.08,22.55,29.948,31.399,10.81,17.2,40.08,87.73,51.98,18.52,32.379,20.09,94.54,74.21,61.01
"06/02/2012",6.92,22.72,29.812,31.025,10.43,17.19,39.57,87.56,50.83,18.46,31.936,20.19,95.25,72.98,60.89
"07/02/2012",7.13,23.02,29.98,30.67,10.76,17.14,39.67,87.89,51.095,18.2,31.893,20.2,94.72,74.2,60.86
"08/02/2012",7.25,23.09,30.323,30.512,10.92,17.16,39.89,87.97,51.32,18.11,32.158,20.43,94.48,73.6,60.7
"09/02/2012",7.24,23.18,30.275,31.035,11.98,17.02,40.1,88.02,50.77,18.15,32.243,20,94.8,73.57,60.64
"10/02/2012",7.05,22.72,30.315,31.399,11.71,16.8,39.46,87.14,49.41,17.87,31.564,19.895,95.27,73.08,59.62
"13/02/2012",7.29,22.47,31.074,32.553,12.39,16.43,39.5,88.03,49.12,17.53,31.349,20.03,96.98,73.94,59.41
"14/02/2012",7.32,22.57,31.05,32.582,12.42,16.21,39.43,87.99,49.6,17.8,31.307,20.07,95.55,73.6,58.77
"15/02/2012",7.3,24.16,31.329,32.385,12.39,16.11,39.62,87.01,49.33,18.62,31.206,19.91,94.15,72.94,59.6
"16/02/2012",7.59,24.02,32.63,33.223,12.27,16.25,40.36,87.65,50.68,19.63,31.342,20.19,95,73.2,60.43
"17/02/2012",7.42,24.2,32.662,32.987,12.16,16.2,40.42,87.56,50.17,19.19,30.849,20.29,92.99,73.58,59.45
"21/02/2012",7.28,23.77,32.718,32.849,11.75,16.28,40.19,87.6,48.21,19.16,30.47,20.36,91.01,73.99,61.54
"22/02/2012",7.14,23.78,32.59,32.632,11.26,16.19,39.82,87.76,48.3,19.16,30.549,20.12,90.75,72.79,62.78
"23/02/2012",7.29,23.51,32.47,32.494,11.75,16.12,39.33,87.9,48.55,19.12,31.042,20.23,91.97,73.35,63.8
"24/02/2012",7.46,23.72,32.311,32.454,11.44,16.38,38.85,88.2,47.75,18.92,30.763,20.14,90.24,73.13,62.51
"27/02/2012",7.47,23.55,32.191,33.43,11.57,16.48,38.82,88.07,48.25,18.79,30.999,20.17,91.36,72.83,61.52
"28/02/2012",7.52,23.74,31.999,34.14,11.22,16.53,39.57,87.77,49.06,18.78,31.199,20.2,90.98,72.1,62
"29/02/2012",7.35,22.76,31.832,34.653,11.42,16.3,39.21,87.6,48.39,18.69,31.192,19.88,89.99,71.71,59.425
"01/03/2012",7.51,22.29,32.031,34.702,11.27,16.44,39.15,87.49,48.08,18.81,31.578,19.88,91.12,72.41,59.67
"02/03/2012",7.46,21.99,31.688,35.116,11.2,16.32,38.66,87.52,47.75,18.65,31.264,19.76,90.78,72.45,58.96
"05/03/2012",7.07,21.33,30.906,34.988,11.22,16.2,37.96,87.06,47,18.62,30.591,19.6,90.43,72.77,57.9
"06/03/2012",6.9,21.09,30.06,34.633,10.66,15.99,38.08,84.95,47.33,18.18,30.234,19.48,88.75,71.62,57.17
"07/03/2012",7.17,21.41,30.619,34.278,11.13,15.87,38.2,85.47,47.63,18.11,31.078,19.41,89.76,71.54,56.68
"08/03/2012",7.47,21.43,31.329,34.791,11.66,15.97,38.58,86.71,47.95,18.25,31.664,19.68,90.99,71.49,56.95
"09/03/2012",7.58,21.42,31.321,34.732,11.82,15.9,38.89,86.8,49.46,18.57,31.857,19.8,91.79,71.68,56.88
"12/03/2012",7.5,21.15,31.936,34.978,11.82,16.25,38.64,87.54,49.82,18.34,31.192,19.83,91.33,71.82,55.75
"13/03/2012",7.76,21.31,32.407,35.777,12.3,16.61,39.42,88.75,50.58,18.79,32.258,20.22,92.88,72.64,54.86
"14/03/2012",7.76,20.6,32.207,35.205,12.41,16.5,39.05,88.87,50.65,18.82,32.158,20.195,92.2,73.35,54.3
"15/03/2012",8.25,21.33,32.598,35.432,13.06,16.74,39.79,90,51.88,19.04,32.794,19.91,94.61,73.37,53.84
"16/03/2012",8.2,21.43,32.79,35.067,12.76,16.91,39.7,89.56,51.99,18.95,32.622,20.03,94.34,72.27,53.75
"19/03/2012",8.18,21.66,32.63,34.939,11.89,16.91,40.29,89.74,52.36,18.96,32.436,20.14,94.89,73.24,53.53
"20/03/2012",8.06,21.15,32.359,34.801,11.55,17.15,40.05,89.35,52.69,18.86,32.057,20.57,94.64,73.94,53.68
"21/03/2012",8.04,21.18,32.47,35.175,11.31,16.9,40.14,88.91,52.68,18.7,31.979,20.5,95.82,73.66,53.17
"22/03/2012",8.03,20.95,32.295,34.554,11.24,16.88,39.82,88.57,52.28,18.84,31.256,20.38,92.5,72.84,52.41
"23/03/2012",8.09,21.11,32.271,34.692,10.29,16.8,39.92,88.46,52.88,19.09,31.678,20.53,92.38,72.75,53.32
"26/03/2012",8.24,21.42,33.229,35.471,9.62,17.12,40.44,89.12,54.08,19.17,32.215,20.84,92.77,74.16,53.45
"27/03/2012",8.19,22.23,33.117,35.225,9.59,16.99,40.38,89.14,54.44,19.4,32.658,20.91,91.9,73.44,52.49
"28/03/2012",8.08,22.41,32.566,34.377,9.29,16.82,40.12,88.45,54.05,19.27,31.886,21.08,91.49,73.34,51.5
"29/03/2012",8.12,22.87,32.862,34.663,9.04,16.7,40.01,88.77,54.1,19.18,31.793,21.03,91.74,73.1,51.34
"30/03/2012",8.02,22.88,33.005,34.603,8.9,16.47,40.4,89.21,54.42,19.36,31.829,21.15,91.96,73.2,51.27
"02/04/2012",8.2,22.73,33.261,34.672,8.77,16.68,39.9,89.23,54.67,22.7,32.086,21.19,92.19,74.2,52.11
"03/04/2012",7.98,21.92,32.997,34.485,8.75,17.12,39.08,88.79,53.95,22.19,32.057,20.82,91.49,73.52,50.34
"04/04/2012",7.81,21.6,32.893,34.603,8.6,16.99,38.69,87.84,53.14,22.75,31.278,20.36,90.64,73.43,48.53
"05/04/2012",7.87,21.25,32.678,34.377,8.28,17.03,38.79,87.27,53.66,23.42,32.014,20.22,90.39,73.18,47.73
"09/04/2012",7.75,20.91,31.896,33.489,8.35,16.76,38.04,86.33,53.28,22.69,31.142,19.96,88.47,72.25,48
"10/04/2012",7.53,20.88,30.842,32.208,7.92,16.66,37.61,84.58,52.06,22.22,30.248,19.55,86.63,71.56,48.97
"11/04/2012",7.64,21.75,31.137,32.277,8.19,16.81,37.935,85.35,53.2,22.71,30.37,20.015,87.91,72.11,48
"12/04/2012",7.92,22.02,32.111,32.799,8.46,16.99,38.83,86.86,53.73,23.07,31.128,20.06,89.84,73.02,49.55
"13/04/2012",7.73,21.2,31.672,32.504,8.05,16.88,38.04,85.69,52.72,23.52,30.205,19.85,88.03,71.56,48.68
"16/04/2012",7.7,20.84,31.552,32.395,7.87,16.7,37.93,86.4,52.68,23.03,30.027,19.725,88.18,72.44,48.17
"17/04/2012",7.94,21.62,31.976,32.75,7.79,16.92,38.64,87.45,53.48,22.55,30.499,20.08,90.46,72.96,48.33
"18/04/2012",7.97,21.16,32.319,32.582,7.72,16.99,38.39,87.13,53.49,21.85,30.263,20.06,90.39,72.35,47.89
"19/04/2012",7.97,20.93,32.031,32.494,7.62,16.88,38.28,86.8,53.37,22.19,29.976,19.905,89.39,74.84,47.81
"20/04/2012",7.76,20.6,32.415,32.553,7.85,16.8,37.81,87.48,52.63,22,30.105,19.91,89.67,75.3,47.25
"23/04/2012",7.39,20.17,32.119,31.843,7.57,16.47,37.22,87.13,51.89,21.69,29.512,19.68,88.11,74.5,46.3
"24/04/2012",7.31,21.63,33.093,32.356,7.91,16.59,37.46,88.49,51.63,21.64,28.461,19.42,88.94,75.24,46.37
"25/04/2012",7.39,20.85,33.5,33.075,8.22,16.74,37.83,88.8,53.2,21.84,29.447,19.49,88.22,75.95,47.47
"26/04/2012",7.45,21.31,33.149,33.273,8.45,14.95,38.38,89.32,55.11,21.8,30.027,19.6,87.55,76.96,47.73
"27/04/2012",7.33,21.26,34.011,33.371,8.87,14.96,38.97,89.36,52.29,21.57,30.434,19.98,88.24,76.36,47.86
"30/04/2012",7.36,21.43,33.939,32.839,8.68,14.7,38.98,89.36,52.135,21.6,30.162,20.155,88.24,75.97,47.65
"01/05/2012",7.59,21.46,34.482,32.928,8.81,14.66,39.04,89.6,52.23,19.87,30.727,19.98,89.04,76.76,48.05
"02/05/2012",7.63,21.01,33.883,32.859,8.73,14.6,38.99,89.52,51.86,19.91,30.777,19.84,89.35,76.83,47.1
"03/05/2012",7.41,20.33,33.54,32.287,8.49,14.61,38.2,89.39,50.82,21,30.184,19.72,88.86,77,45.59
"04/05/2012",7.18,19.71,33.5,31.675,8.19,14.54,37.5,88.67,49.86,20.57,29.326,19.12,89.3,76.44,46.16
"07/05/2012",7.18,19.25,34.059,31.498,8.18,14.48,37.44,88.01,49.73,20.07,29.218,19.08,89.37,76.45,46.14
"08/05/2012",7.03,18.93,33.74,31.222,8.03,14.47,37.45,87.56,49.9,19.77,28.797,18.71,88.96,75.82,44.76
"09/05/2012",6.86,19.01,35.551,30.907,8.23,14.52,37.09,87.27,50.03,21.6,28.553,18.78,87.13,75.27,46.54
"10/05/2012",6.78,18.07,34.817,30.798,8.09,14.58,37.13,87.13,50,20.89,28.418,16.81,86.65,75.96,46.2
"11/05/2012",6.78,17.95,34.498,30.838,8.13,14.57,37.33,86.73,50.03,20.19,28.21,16.505,87.8,76.27,45.36
"14/05/2012",6.75,17.57,34.554,30.315,7.89,14.59,37.19,85.83,49.98,20.96,27.817,16.705,87.78,75.48,44.67
"15/05/2012",6.6,17.67,34.155,30.502,7.98,14.59,36.9,85.78,49.64,18.71,28.968,16.54,87.81,75.66,43.39
"16/05/2012",6.39,17.28,33.636,29.664,7.69,14.69,36.35,85.35,47.11,18.68,28.432,16.69,87.89,75.26,43.51
"17/05/2012",6.13,17,32.462,28.383,7.07,14.48,35.68,84.34,46.24,17.75,28.339,16.55,86.77,73.42,45.26
"18/05/2012",6.01,17.53,32.047,28.471,7.08,14.52,35.09,83.51,45.56,16.95,27.695,16.47,85.07,72.02,45.58
"21/05/2012",6.3,17.98,33.133,29.487,7.29,14.78,35.87,84.46,46.2,16.77,28.596,16.67,86.7,72.72,47.37
"22/05/2012",6.16,17.99,33.356,29.24,7.52,14.73,35.8,84.13,46,16.8,28.954,16.73,86.85,72.53,47.19
"23/05/2012",6.08,17.23,34.019,29.369,7.58,15.03,35.68,84.8,45.9,16.59,29.154,16.69,88.74,72.87,48.57
"24/05/2012",6.02,17,34.043,29.201,7.83,14.99,36,84.98,45.74,16.72,29.333,16.39,90.02,73.24,48.63
"25/05/2012",6.22,17.15,33.652,28.895,7.74,15.19,36.19,84.78,46.15,16.59,29.326,16.33,89.28,73.18,48.82
"29/05/2012",6.46,17.41,34.266,29.497,7.8,15.41,36.9,85.73,46.84,16.75,30.162,16.59,90.98,73.43,48.18
"30/05/2012",6.15,17.26,33.324,28.866,7.24,15.38,36.15,84.45,45.97,16.18,29.569,16.39,88.93,71.94,47.84
"31/05/2012",6.08,17.2,32.973,28.787,7.25,15.27,36.37,84.41,45.83,16.55,29.075,16.33,89.14,72.33,47.16
"01/06/2012",5.73,16.82,31.848,27.732,6.94,15.06,35.74,82.85,44.56,15.67,27.331,15.96,85.25,70.22,50.3
"04/06/2012",5.63,16.71,31.217,27.417,6.53,15.35,35.68,82.62,44.65,15.7,27.059,16.11,85.2,70,51.55
"05/06/2012",5.825,17,31.592,27.683,6.77,15.53,36.195,82.51,44.97,15.87,27.381,16.12,84.34,70.34,51.35
"06/06/2012",6.02,17.48,32.303,28.757,7.27,15.74,37.32,84.63,46.53,16.31,28.439,16.685,86.83,72.33,51.7
"07/06/2012",5.76,16.57,32.438,28.807,7.48,15.42,36.84,85.5,45.94,16.25,28.575,16.58,86.1,72.55,50.69
"08/06/2012",5.91,16.89,32.558,28.856,7.68,15.45,37.1,86,47.33,15.89,28.317,16.73,87.57,72.85,50.28
"11/06/2012",5.69,16.4,31.457,28.205,7.05,15.23,36.325,85.18,46.99,15.86,27.874,16.475,86.28,71.36,49.48
